追跡番号,取扱局／支店名（外国交換局名）,取扱日時,ステータスコード,ステータス
494736313116,横浜金沢郵便局,2023/12/22 16:40:28,50,持ち出し中
494736313116,横浜金沢郵便局,2023/12/22 20:16:50,52,お届け先にお届け済み
494736313186,蒲田郵便局,2023/12/22 03:26:17,30,到着
494736313186,蒲田郵便局,2023/12/22 08:48:46,50,持ち出し中
494736313186,蒲田郵便局,2023/12/22 11:18:21,52,お届け先にお届け済み
494736313411,神奈川郵便局,2023/12/22 03:33:51,30,到着
494736313411,神奈川郵便局,2023/12/22 17:19:31,50,持ち出し中
494736313411,神奈川郵便局,2023/12/22 19:55:44,52,お届け先にお届け済み
494736313481,宮津郵便局（野田川）,2023/12/23 09:14:04,30,到着
494736313481,宮津郵便局（野田川）,2023/12/23 09:50:36,50,持ち出し中
494736313481,宮津郵便局（野田川）,2023/12/23 13:08:56,52,お届け先にお届け済み
494736314026,浜松東郵便局,2023/12/22 13:44:04,30,到着
494736314026,浜松東郵便局,2023/12/23 11:03:57,50,持ち出し中
494736314026,浜松東郵便局,2023/12/23 15:04:35,52,お届け先にお届け済み
494736314096,都筑郵便局,2023/12/22 08:01:32,30,到着
494736314096,都筑郵便局,2023/12/22 09:25:35,50,持ち出し中
494736314096,都筑郵便局,2023/12/22 12:05:33,51,ご不在のため持ち戻り
494736314096,都筑郵便局,2023/12/22 15:15:52,60,※保管
494736314096,都筑郵便局,2023/12/23 08:07:58,60,※保管
494736314096,都筑郵便局,2023/12/23 09:23:13,50,持ち出し中
494736314096,都筑郵便局,2023/12/23 11:18:23,52,お届け先にお届け済み
494736314166,葉山郵便局,2023/12/22 07:03:50,30,到着
494736314166,葉山郵便局,2023/12/22 08:09:27,50,持ち出し中
494736314166,葉山郵便局,2023/12/22 15:12:20,52,お届け先にお届け済み
494736314273,名古屋港郵便局,2023/12/22 06:55:37,30,到着
494736314273,名古屋港郵便局,2023/12/22 09:13:21,50,持ち出し中
494736314273,名古屋港郵便局,2023/12/22 11:56:18,52,お届け先にお届け済み
494736314295,北見郵便局,2023/12/23 23:37:53,30,到着
494736314295,北見郵便局,2023/12/24 08:53:37,50,持ち出し中
494736314295,北見郵便局,2023/12/24 10:44:04,52,お届け先にお届け済み
494736315172,座間郵便局,2023/12/22 06:34:58,30,到着
494736315172,座間郵便局,2023/12/22 08:58:34,50,持ち出し中
494736315172,座間郵便局,2023/12/22 16:09:31,52,お届け先にお届け済み
494736315286,淀川郵便局,2023/12/22 23:06:14,30,到着
494736315286,淀川郵便局,2023/12/23 20:02:50,65,調査中
494736315286,淀川郵便局,2023/12/24 09:36:36,50,持ち出し中
494736315286,淀川郵便局,2023/12/24 15:58:35,52,お届け先にお届け済み
494736315614,倉吉郵便局,2023/12/23 07:06:50,30,到着
494736315614,倉吉郵便局,2023/12/23 08:07:27,50,持ち出し中
494736315614,倉吉郵便局,2023/12/23 09:33:32,52,お届け先にお届け済み
494736316174,鉾田郵便局,2023/12/22 07:03:11,30,到着
494736316174,鉾田郵便局（大洋）,2023/12/22 10:13:00,50,持ち出し中
494736316174,鉾田郵便局（大洋）,2023/12/22 10:13:15,52,お届け先にお届け済み
494736316185,松阪郵便局,2023/12/22 16:52:33,30,到着
494736316185,松阪郵便局,2023/12/23 09:12:23,50,持ち出し中
494736316185,松阪郵便局,2023/12/23 11:30:11,52,お届け先にお届け済み
494736316513,津中央郵便局,2023/12/22 19:36:46,30,到着
494736316513,津中央郵便局,2023/12/23 09:53:34,64,保管
494736316513,津中央郵便局,2023/12/23 09:52:35,50,持ち出し中
494736316513,津中央郵便局,2023/12/25 09:07:54,50,持ち出し中
494736316513,津中央郵便局,2023/12/25 11:05:14,52,お届け先にお届け済み
494736316594,岩国郵便局（平生）,2023/12/24 16:21:14,30,到着
494736316594,岩国郵便局（平生）,2023/12/25 09:28:44,50,持ち出し中
494736316594,岩国郵便局（平生）,2023/12/25 12:46:30,52,お届け先にお届け済み
494736316620,川越西郵便局,2023/12/22 01:06:00,30,到着
494736316620,川越西郵便局,2023/12/22 08:11:43,50,持ち出し中
494736316620,川越西郵便局,2023/12/22 15:46:18,52,お届け先にお届け済み
494736317051,市原郵便局,2023/12/22 05:21:46,30,到着
494736317051,市原郵便局,2023/12/22 17:42:42,50,持ち出し中
494736317051,市原郵便局,2023/12/22 19:04:38,52,お届け先にお届け済み
494736317143,逗子郵便局,2023/12/22 07:03:24,30,到着
494736317143,逗子郵便局,2023/12/22 15:46:00,52,お届け先にお届け済み
494736317154,四日市郵便局,2023/12/22 18:51:32,30,到着
494736317154,四日市郵便局,2023/12/23 09:12:01,50,持ち出し中
494736317154,四日市郵便局,2023/12/23 16:14:23,52,お届け先にお届け済み
494736317165,山形中央郵便局,2023/12/22 20:02:26,30,到着
494736317165,山形中央郵便局,2023/12/23 08:59:36,50,持ち出し中
494736317165,山形中央郵便局,2023/12/23 10:43:40,52,お届け先にお届け済み
494736317261,板橋郵便局,2023/12/22 02:58:17,30,到着
494736317261,板橋郵便局,2023/12/22 11:11:00,50,持ち出し中
494736317261,板橋郵便局,2023/12/22 11:11:04,52,お届け先にお届け済み
494736318042,郡山郵便局,2023/12/22 04:58:59,30,到着
494736318042,郡山郵便局,2023/12/22 08:53:57,50,持ち出し中
494736318042,郡山郵便局,2023/12/22 16:23:53,52,お届け先にお届け済み
494736318241,中原郵便局,2023/12/22 06:44:48,30,到着
494736318241,中原郵便局,2023/12/22 10:17:17,50,持ち出し中
494736318241,中原郵便局,2023/12/22 15:58:57,52,お届け先にお届け済み
494736318263,須賀川郵便局,2023/12/22 06:59:14,30,到着
494736318263,須賀川郵便局,2023/12/22 07:59:38,50,持ち出し中
494736318263,須賀川郵便局,2023/12/22 14:52:17,52,お届け先にお届け済み
494736318414,佐野郵便局,2023/12/22 06:11:51,30,到着
494736318414,佐野郵便局,2023/12/22 09:18:39,50,持ち出し中
494736318414,佐野郵便局,2023/12/22 11:49:24,52,お届け先にお届け済み
494736319066,松戸南郵便局,2023/12/22 03:12:49,30,到着
494736319066,松戸南郵便局,2023/12/22 08:59:38,50,持ち出し中
494736319066,松戸南郵便局,2023/12/22 11:46:01,52,お届け先にお届け済み
494736319103,金谷郵便局,2023/12/22 06:29:32,30,到着
494736319103,金谷郵便局,2023/12/22 08:18:39,50,持ち出し中
494736319103,金谷郵便局,2023/12/22 12:37:52,52,お届け先にお届け済み
494736320061,落合郵便局,2023/12/22 03:01:45,30,到着
494736320061,落合郵便局,2023/12/22 08:31:25,50,持ち出し中
494736320061,落合郵便局,2023/12/22 12:14:39,52,お届け先にお届け済み
494736320175,相良郵便局,2023/12/22 07:32:39,30,到着
494736320175,相良郵便局,2023/12/22 08:15:53,50,持ち出し中
494736320175,相良郵便局,2023/12/22 11:33:58,52,お届け先にお届け済み
494736320492,蕨郵便局,2023/12/22 07:25:28,30,到着
494736320492,蕨郵便局,2023/12/22 08:11:08,50,持ち出し中
494736320492,蕨郵便局,2023/12/22 10:22:24,52,お届け先にお届け済み
494736322080,宇治郵便局,2023/12/22 12:40:02,30,到着
494736322080,宇治郵便局,2023/12/23 11:31:37,50,持ち出し中
494736322080,宇治郵便局,2023/12/23 15:20:31,52,お届け先にお届け済み
494736322415,厚木郵便局,2023/12/22 06:41:07,30,到着
494736322415,厚木郵便局,2023/12/22 08:46:43,50,持ち出し中
494736322415,厚木郵便局,2023/12/22 10:12:55,52,お届け先にお届け済み
494736323255,代々木郵便局,2023/12/22 01:27:43,30,到着
494736323255,代々木郵便局,2023/12/22 08:45:28,50,持ち出し中
